scenario_id,scenario_nome,disciplina,area,durata_anni,territorio,tipo_territorio,stock_medici_attivi,pensionamenti_stimati_5y,esodo_dimissioni_stimato_5y,uscite_totali_ssn_5y,moltiplicatore_demografico,fabbisogno_netto_ssn_2031,capacita_assorbimento_privato,fabbisogno_totale_2031,nuovi_diplomati_effettivi_5y,saldo_netto_ssn,isoo,probabilita_bando_ssn_pct,verdetto_carriera_2031,semaforo,dettaglio_prospettiva,qol_score_base,rep_lorda_annua,rep_privato_stimato
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Molise,Regione,15,5,1,6,0.987,6,1,7,14,8,2.0,46.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Piemonte,Regione,217,66,20,86,0.999,84,20,104,185,101,1.779,49.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Puglia,Regione,197,60,18,78,0.991,76,18,94,171,95,1.819,48.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Sardegna,Regione,79,24,7,31,0.987,30,7,37,69,39,1.865,47.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Sicilia,Regione,243,78,22,100,0.992,97,22,119,208,111,1.748,50.4,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Toscana,Regione,186,57,17,74,0.999,72,17,89,162,90,1.82,48.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Umbria,Regione,43,13,4,17,0.995,17,4,21,37,20,1.762,49.6,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Valle d'Aosta,Regione,6,2,1,3,0.998,3,1,4,5,2,1.25,64.8,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,Veneto,Regione,247,71,22,93,1.0,91,23,114,213,122,1.868,46.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,P.A. Bolzano,Regione,28,8,3,11,1.006,11,2,13,23,12,1.769,51.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Igiene e medicina preventiva,Servizi,4,P.A. Trento,Regione,28,8,3,11,1.005,11,2,13,23,12,1.769,51.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",90.7,89300.0,13300.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Italia (Nazionale),Nazionale,520,158,47,205,0.998,205,372,577,898,693,1.556,32.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Abruzzo,Regione,11,3,1,4,0.995,4,8,12,19,15,1.583,29.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Basilicata,Regione,5,2,0,2,0.982,2,4,6,9,7,1.5,31.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Calabria,Regione,16,5,1,6,0.991,6,12,18,28,22,1.556,30.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Campania,Regione,49,15,4,19,0.993,19,35,54,85,66,1.574,31.5,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Emilia-Romagna,Regione,39,12,4,16,1.004,16,27,43,66,50,1.535,34.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Friuli-Venezia Giulia,Regione,11,3,1,4,0.998,4,8,12,19,15,1.583,29.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Lazio,Regione,50,15,4,19,0.998,19,35,54,85,66,1.574,31.5,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Liguria,Regione,13,4,1,5,1.001,5,10,15,24,19,1.6,29.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Lombardia,Regione,89,26,8,34,1.003,34,63,97,151,117,1.557,31.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Marche,Regione,13,4,1,5,0.997,5,10,15,24,19,1.6,29.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Molise,Regione,3,1,0,1,0.987,1,2,3,5,4,1.667,28.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Piemonte,Regione,38,11,3,14,0.999,14,27,41,66,52,1.61,29.9,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Puglia,Regione,34,10,3,13,0.991,13,24,37,57,44,1.541,32.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Sardegna,Regione,14,4,1,5,0.987,5,10,15,24,19,1.6,29.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Sicilia,Regione,42,14,4,18,0.992,18,29,47,71,53,1.511,35.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Toscana,Regione,32,10,3,13,0.999,13,24,37,57,44,1.541,32.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Umbria,Regione,8,2,1,3,0.995,3,6,9,14,11,1.556,30.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Valle d'Aosta,Regione,1,0,0,0,0.998,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,Veneto,Regione,43,13,4,17,1.0,17,31,48,76,59,1.583,31.5,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,P.A. Bolzano,Regione,5,2,0,2,1.006,2,4,6,9,7,1.5,31.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina del lavoro,Servizi,4,P.A. Trento,Regione,5,2,0,2,1.005,2,4,6,9,7,1.5,31.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",94.8,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Italia (Nazionale),Nazionale,100,30,9,39,0.998,39,186,225,448,409,1.991,12.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Abruzzo,Regione,2,1,0,1,0.995,1,4,5,10,9,2.0,14.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Basilicata,Regione,1,0,0,0,0.982,0,2,2,5,5,2.5,5.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Calabria,Regione,3,1,0,1,0.991,1,6,7,15,14,2.143,9.4,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Campania,Regione,9,2,1,3,0.993,3,17,20,41,38,2.05,10.3,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Emilia-Romagna,Regione,8,2,1,3,1.004,3,15,18,36,33,2.0,11.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Friuli-Venezia Giulia,Regione,2,1,0,1,0.998,1,4,5,10,9,2.0,14.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Lazio,Regione,10,3,1,4,0.998,4,19,23,46,42,2.0,12.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Liguria,Regione,3,1,0,1,1.001,1,4,5,10,9,2.0,14.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Lombardia,Regione,17,5,2,7,1.003,7,31,38,76,69,2.0,13.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Marche,Regione,3,1,0,1,0.997,1,4,5,10,9,2.0,14.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Molise,Regione,1,0,0,0,0.987,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Piemonte,Regione,7,2,1,3,0.999,3,13,16,31,28,1.938,13.6,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Puglia,Regione,7,2,1,3,0.991,3,13,16,31,28,1.938,13.6,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Sardegna,Regione,3,1,0,1,0.987,1,4,5,10,9,2.0,14.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Sicilia,Regione,8,2,1,3,0.992,3,15,18,36,33,2.0,11.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Toscana,Regione,6,2,1,3,0.999,3,10,13,25,22,1.923,16.9,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Umbria,Regione,1,0,0,0,0.995,0,2,2,5,5,2.5,5.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Valle d'Aosta,Regione,1,0,0,0,0.998,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,Veneto,Regione,8,2,1,3,1.0,3,15,18,36,33,2.0,11.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,P.A. Bolzano,Regione,1,0,0,0,1.006,0,2,2,5,5,2.5,5.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina dello sport e dell'esercizio fisico,Servizi,4,P.A. Trento,Regione,1,0,0,0,1.005,0,2,2,5,5,2.5,5.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",91.0,127800.0,51800.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Italia (Nazionale),Nazionale,650,198,58,256,0.998,255,362,617,789,534,1.279,47.6,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Abruzzo,Regione,14,4,1,5,0.995,5,7,12,15,10,1.25,49.1,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Basilicata,Regione,6,2,1,3,0.982,3,2,5,5,2,1.0,88.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Calabria,Regione,20,6,2,8,0.991,8,11,19,25,17,1.316,47.2,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Campania,Regione,61,18,5,23,0.993,23,35,58,76,53,1.31,44.6,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Emilia-Romagna,Regione,49,15,4,19,1.004,19,28,47,61,42,1.298,45.9,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Friuli-Venezia Giulia,Regione,13,4,1,5,0.998,5,7,12,15,10,1.25,49.1,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Lazio,Regione,63,19,6,25,0.998,25,35,60,76,51,1.267,48.5,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Liguria,Regione,17,6,2,8,1.001,8,9,17,20,12,1.176,58.9,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Lombardia,Regione,111,32,10,42,1.003,42,61,103,132,90,1.282,46.9,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Marche,Regione,16,5,1,6,0.997,6,9,15,20,14,1.333,44.2,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Molise,Regione,3,1,0,1,0.987,1,2,3,5,4,1.667,29.5,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Piemonte,Regione,47,14,4,18,0.999,18,26,44,56,38,1.273,47.4,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Puglia,Regione,43,13,4,17,0.991,17,23,40,51,34,1.275,49.1,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Sardegna,Regione,17,5,2,7,0.987,7,9,16,20,13,1.25,51.6,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
scenario_pletora,Scenario 2: Pletora Grave (Worst Case),Medicina legale,Servizi,4,Sicilia,Regione,53,17,5,22,0.992,22,30,52,66,44,1.269,49.1,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,86.2,133400.0,57400.0
